platform,source_market_id,event_id,title,category,yes_bid,yes_ask,no_bid,no_ask,volume,liquidity,close_time,status,pulled_at
kalshi,KXATPDOUBLES-26SEP06HELPATARNSTR-ARNSTR,KXATPDOUBLES-26SEP06HELPATARNSTR,Matteo Arnaldi / Jan-Lennard Struff wins,,0.25,0.75,0.25,0.75,0.0,0.0,2026-09-20T15:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTELITEMATCH-26SEP041815DKODPO-DPO,KXTTELITEMATCH-26SEP041815DKODPO,Dawid Poloszczanski wins,,0.05,0.95,0.05,0.95,0.0,0.0,2026-09-11T22:15:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTELITEMATCH-26SEP041815DKODPO-DKO,KXTTELITEMATCH-26SEP041815DKODPO,Dawid Kotwica wins,,0.05,0.95,0.05,0.95,0.0,0.0,2026-09-11T22:15:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTELITEMATCH-26SEP041800AZMCPA-CPA,KXTTELITEMATCH-26SEP041800AZMCPA,Cezary Pawlik wins,,0.05,0.95,0.05,0.95,0.0,0.0,2026-09-11T22:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTELITEMATCH-26SEP041800AZMCPA-AZM,KXTTELITEMATCH-26SEP041800AZMCPA,Artur Zmijewski wins,,0.05,0.95,0.05,0.95,0.0,0.0,2026-09-11T22:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTELITEMATCH-26SEP041755JMIFDA-JMI,KXTTELITEMATCH-26SEP041755JMIFDA,Jakub Michalski wins,,0.05,0.95,0.05,0.95,0.0,0.0,2026-09-11T21:55:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTELITEMATCH-26SEP041755JMIFDA-FDA,KXTTELITEMATCH-26SEP041755JMIFDA,Fira Damian wins,,0.05,0.95,0.05,0.95,0.0,0.0,2026-09-11T21:55:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTELITEMATCH-26SEP041755GKUKSU-KSU,KXTTELITEMATCH-26SEP041755GKUKSU,Karol Sulkowski wins,,0.05,0.95,0.05,0.95,0.0,0.0,2026-09-11T21:55:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTELITEMATCH-26SEP041755GKUKSU-GKU,KXTTELITEMATCH-26SEP041755GKUKSU,Golaszewski Kuba wins,,0.05,0.95,0.05,0.95,0.0,0.0,2026-09-11T21:55:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTELITEMATCH-26SEP041735MKRAKU-MKR,KXTTELITEMATCH-26SEP041735MKRAKU,Michal Krutak wins,,0.05,0.95,0.05,0.95,0.0,0.0,2026-09-11T21:35:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTELITEMATCH-26SEP041735MKRAKU-AKU,KXTTELITEMATCH-26SEP041735MKRAKU,Artur Kubiak wins,,0.05,0.95,0.05,0.95,0.0,0.0,2026-09-11T21:35:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXMLBSPREAD-26SEP041410DETCLEG1-DET5,KXMLBSPREAD-26SEP041410DETCLEG1,Detroit wins by over 4.5 runs?,,0.29,0.33,0.67,0.71,1271.33,0.0,2026-09-07T18:10:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXSERIEATEAMTOTAL-26SEP04GENCOM-COM5,KXSERIEATEAMTOTAL-26SEP04GENCOM,Will Como score over 4.5 goals?,,0.09,0.31,0.69,0.91,0.0,0.0,2026-09-07T00:45:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXMLBTOTAL-26SEP041410DETCLEG1-14,KXMLBTOTAL-26SEP041410DETCLEG1,Over 13.5 runs scored,,0.38,0.42,0.58,0.62,6916.19,0.0,2026-09-07T18:10:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXSVNPLTOTAL-26SEP04NAFRAD-7,KXSVNPLTOTAL-26SEP04NAFRAD,Will over 6.5 goals be scored?,,0.01,0.99,0.01,0.99,0.0,0.0,2026-09-07T00:15:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXEERSTEDIVTOTAL-26SEP04WAABRE-7,KXEERSTEDIVTOTAL-26SEP04WAABRE,Will over 6.5 goals be scored?,,0.03,0.99,0.01,0.97,0.0,0.0,2026-09-07T00:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXEERSTEDIVSPREAD-26SEP04EMMVOL-EMM4,KXEERSTEDIVSPREAD-26SEP04EMMVOL,Emmen wins by more than 3.5 goals?,,0.02,0.98,0.02,0.98,0.0,0.0,2026-09-07T00:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2MAP-26SEP051330ENRESB-2-ESB,KXCS2MAP-26SEP051330ENRESB-2,eSuba wins map 2,,0.03,0.88,0.12,0.97,0.0,0.0,2026-09-07T17:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2MAP-26SEP051330ENRESB-2-ENR,KXCS2MAP-26SEP051330ENRESB-2,ENRAGE wins map 2,,0.03,0.88,0.12,0.97,0.0,0.0,2026-09-07T17:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2MAP-26SEP051330ENRESB-1-ESB,KXCS2MAP-26SEP051330ENRESB-1,eSuba wins map 1,,0.03,0.88,0.12,0.97,0.0,0.0,2026-09-07T17:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2MAP-26SEP051330ENRESB-1-ENR,KXCS2MAP-26SEP051330ENRESB-1,ENRAGE wins map 1,,0.03,0.88,0.12,0.97,0.0,0.0,2026-09-07T17:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2MAP-26SEP051330DRAMANEX-2-NEX,KXCS2MAP-26SEP051330DRAMANEX-2,NEXORA wins map 2,,0.03,0.88,0.12,0.97,0.0,0.0,2026-09-07T17:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2MAP-26SEP051330DRAMANEX-2-DRAMA,KXCS2MAP-26SEP051330DRAMANEX-2,Drama eSports wins map 2,,0.03,0.88,0.12,0.97,0.0,0.0,2026-09-07T17:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXEERSTEDIVTOTAL-26SEP04EMMVOL-8,KXEERSTEDIVTOTAL-26SEP04EMMVOL,Will over 7.5 goals be scored?,,0.99,1.0,0.0,0.01,400.0,0.0,2026-09-07T00:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXATPDOUBLES-26SEP06NYSROGBALKIN-NYSROG,KXATPDOUBLES-26SEP06NYSROGBALKIN,Hugo Nys / Edouard Roger-Vasselin wins,,0.25,0.75,0.25,0.75,0.0,0.0,2026-09-20T15:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXATPDOUBLES-26SEP06NYSROGBALKIN-BALKIN,KXATPDOUBLES-26SEP06NYSROGBALKIN,N. Sriram Balaji / Evan King wins,,0.25,0.75,0.25,0.75,0.0,0.0,2026-09-20T15:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2MAP-26SEP051330DRAMANEX-1-NEX,KXCS2MAP-26SEP051330DRAMANEX-1,NEXORA wins map 1,,0.03,0.88,0.12,0.97,0.0,0.0,2026-09-07T17:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2MAP-26SEP051330DRAMANEX-1-DRAMA,KXCS2MAP-26SEP051330DRAMANEX-1,Drama eSports wins map 1,,0.03,0.88,0.12,0.97,0.0,0.0,2026-09-07T17:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTSTARMATCH-26SEP041730MOLGAI-MOL,KXTTSTARMATCH-26SEP041730MOLGAI,Molnar Istvan Patrik wins,,0.0,0.79,0.21,1.0,0.0,0.0,2026-09-11T21:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTSTARMATCH-26SEP041730MOLGAI-GAI,KXTTSTARMATCH-26SEP041730MOLGAI,Gainza Alvaro wins,,0.0,0.79,0.21,1.0,0.0,0.0,2026-09-11T21:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTSTARMATCH-26SEP041630NOIPIL-PIL,KXTTSTARMATCH-26SEP041630NOIPIL,Pillon Elouan wins,,0.0,0.79,0.21,1.0,0.0,0.0,2026-09-11T20:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTSTARMATCH-26SEP041630NOIPIL-NOI,KXTTSTARMATCH-26SEP041630NOIPIL,Noirault Antoine wins,,0.0,0.79,0.21,1.0,0.0,0.0,2026-09-11T20:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTSTARMATCH-26SEP041700RAFSWA-SWA,KXTTSTARMATCH-26SEP041700RAFSWA,Swartenbrouckx Gaetan wins,,0.0,0.79,0.21,1.0,0.0,0.0,2026-09-11T21:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTSTARMATCH-26SEP041700RAFSWA-RAF,KXTTSTARMATCH-26SEP041700RAFSWA,Raffi Arthur wins,,0.0,0.79,0.21,1.0,0.0,0.0,2026-09-11T21:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTSTARMATCH-26SEP041800HENKLA-KLA,KXTTSTARMATCH-26SEP041800HENKLA,Klajber Adam wins,,0.0,0.79,0.21,1.0,0.0,0.0,2026-09-11T22:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTTSTARMATCH-26SEP041800HENKLA-HEN,KXTTSTARMATCH-26SEP041800HENKLA,Hencl Ivan wins,,0.0,0.79,0.21,1.0,0.0,0.0,2026-09-11T22:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2TOTALMAPS-26SEP051330ENRESB-3,KXCS2TOTALMAPS-26SEP051330ENRESB,Will over 2.5 maps be played in the ENRAGE vs. eSuba CS2 match?,,0.01,0.88,0.12,0.99,0.0,0.0,2026-09-07T17:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2TOTALMAPS-26SEP051330DRAMANEX-3,KXCS2TOTALMAPS-26SEP051330DRAMANEX,Will over 2.5 maps be played in the Drama eSports vs. NEXORA CS2 match?,,0.01,0.88,0.12,0.99,0.0,0.0,2026-09-07T17:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXSERIEASPREAD-26SEP04GENCOM-COM4,KXSERIEASPREAD-26SEP04GENCOM,Como wins by more than 3.5 goals?,,0.18,0.2,0.8,0.82,775.22,0.0,2026-09-07T00:45:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXSERIEATOTAL-26SEP04GENCOM-8,KXSERIEATOTAL-26SEP04GENCOM,Will over 7.5 goals be scored?,,0.02,0.41,0.59,0.98,0.0,0.0,2026-09-07T00:45:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXLIGAPORTUGALSPREAD-26SEP04FCPMOR-FCP4,KXLIGAPORTUGALSPREAD-26SEP04FCPMOR,Porto wins by more than 3.5 goals?,,0.09,0.39,0.61,0.91,0.0,0.0,2026-09-07T01:15:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXLIGAPORTUGALTOTAL-26SEP04FCPMOR-7,KXLIGAPORTUGALTOTAL-26SEP04FCPMOR,Will over 6.5 goals be scored?,,0.01,0.4,0.6,0.99,0.0,0.0,2026-09-07T01:15:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2GAME-26SEP051330DRAMANEX-NEX,KXCS2GAME-26SEP051330DRAMANEX,NEXORA wins,,0.12,0.88,0.12,0.88,0.0,0.0,2026-09-07T17:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2GAME-26SEP051330DRAMANEX-DRAMA,KXCS2GAME-26SEP051330DRAMANEX,Drama eSports wins,,0.12,0.88,0.12,0.88,0.0,0.0,2026-09-07T17:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2GAME-26SEP051330ENRESB-ESB,KXCS2GAME-26SEP051330ENRESB,eSuba wins,,0.12,0.88,0.12,0.88,0.0,0.0,2026-09-07T17:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2GAME-26SEP051330ENRESB-ENR,KXCS2GAME-26SEP051330ENRESB,ENRAGE wins,,0.12,0.88,0.12,0.88,0.0,0.0,2026-09-07T17:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXMLBEXTRAS-26SEP071510MINDET-EXTRAS,KXMLBEXTRAS-26SEP071510MINDET,"Will there be extra innings in the Minnesota vs Detroit game originally scheduled for Sep 7, 2026 at 3:10 PM EDT?",,0.03,0.11,0.89,0.97,0.0,0.0,2026-09-09T19:10:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXMLBGAME-26SEP071510MINDET-MIN,KXMLBGAME-26SEP071510MINDET,Minnesota wins,,0.39,0.51,0.49,0.61,6.61,0.0,2026-09-10T19:10:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXMLBGAME-26SEP071510MINDET-DET,KXMLBGAME-26SEP071510MINDET,Detroit wins,,0.55,0.57,0.43,0.45,0.0,0.0,2026-09-10T19:10:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXEGGS-SEP26-0,KXEGGS-SEP26,Will egg prices rise by more than 0% in Sep 2026?,,0.01,0.99,0.01,0.99,0.0,0.0,2026-10-14T12:25:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXSERIEATOTAL-26SEP04GENCOM-7,KXSERIEATOTAL-26SEP04GENCOM,Will over 6.5 goals be scored?,,0.04,0.25,0.75,0.96,0.0,0.0,2026-09-07T00:45:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTEMPCHIH-26SEP0416-T91.99,KXTEMPCHIH-26SEP0416,"Will the temp in Chicago be above 91.99° on Sep 4, 2026 at 4pm EDT?",,0.04,0.12,0.88,0.96,167.0,0.0,2026-09-04T20:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTEMPCHIH-26SEP0416-T90.99,KXTEMPCHIH-26SEP0416,"Will the temp in Chicago be above 90.99° on Sep 4, 2026 at 4pm EDT?",,0.17,0.27,0.73,0.83,265.0,0.0,2026-09-04T20:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXTEMPCHIH-26SEP0416-T89.99,KXTEMPCHIH-26SEP0416,"Will the temp in Chicago be above 89.99° on Sep 4, 2026 at 4pm EDT?",,0.81,0.89,0.11,0.19,311.0,0.0,2026-09-04T20:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXEPLSPREAD-26SEP04IPSLFC-LFC5,KXEPLSPREAD-26SEP04IPSLFC,Liverpool wins by more than 4.5 goals?,,0.07,0.29,0.71,0.93,471.33,0.0,2026-09-07T01:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXEPLTOTAL-26SEP04IPSLFC-8,KXEPLTOTAL-26SEP04IPSLFC,Will over 7.5 goals be scored?,,0.01,0.22,0.78,0.99,20.18,0.0,2026-09-07T01:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2MAP-26SEP050900ODKGLS-2-ODK,KXCS2MAP-26SEP050900ODKGLS-2,ODDIK wins map 2,,0.03,0.88,0.12,0.97,0.0,0.0,2026-09-07T13:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2MAP-26SEP050900ODKGLS-2-GLS,KXCS2MAP-26SEP050900ODKGLS-2,Galorys wins map 2,,0.03,0.88,0.12,0.97,0.0,0.0,2026-09-07T13:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2MAP-26SEP050900ODKGLS-1-ODK,KXCS2MAP-26SEP050900ODKGLS-1,ODDIK wins map 1,,0.03,0.88,0.12,0.97,0.0,0.0,2026-09-07T13:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2MAP-26SEP050900ODKGLS-1-GLS,KXCS2MAP-26SEP050900ODKGLS-1,Galorys wins map 1,,0.03,0.88,0.12,0.97,0.0,0.0,2026-09-07T13:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXCS2TOTALMAPS-26SEP050900ODKGLS-3,KXCS2TOTALMAPS-26SEP050900ODKGLS,Will over 2.5 maps be played in the ODDIK vs. Galorys CS2 match?,,0.01,0.88,0.12,0.99,0.0,0.0,2026-09-07T13:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXLIGUE1TEAMTOTAL-26SEP04PSGASM-PSG4,KXLIGUE1TEAMTOTAL-26SEP04PSGASM,Will PSG score over 3.5 goals?,,0.05,0.95,0.05,0.95,0.0,0.0,2026-09-07T01:05:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXLIGUE1SPREAD-26SEP04PSGASM-PSG4,KXLIGUE1SPREAD-26SEP04PSGASM,PSG wins by more than 3.5 goals?,,0.11,0.2,0.8,0.89,3.27,0.0,2026-09-07T01:05:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXEPLTEAMTOTAL-26SEP04IPSLFC-LFC5,KXEPLTEAMTOTAL-26SEP04IPSLFC,Will Liverpool score over 4.5 goals?,,0.08,0.77,0.23,0.92,7.54,0.0,2026-09-07T01:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXLIGUE2TOTAL-26SEP04LAVRST-7,KXLIGUE2TOTAL-26SEP04LAVRST,Will over 6.5 goals be scored?,,0.0,0.98,0.02,1.0,301.0,0.0,2026-09-07T00:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXEERSTEDIVTOTAL-26SEP04HELVEN-8,KXEERSTEDIVTOTAL-26SEP04HELVEN,Will over 7.5 goals be scored?,,0.01,0.92,0.08,0.99,33.46,0.0,2026-09-07T00:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXLIGUE1TOTAL-26SEP04PSGASM-7,KXLIGUE1TOTAL-26SEP04PSGASM,Will over 6.5 goals be scored?,,0.02,0.25,0.75,0.98,20.97,0.0,2026-09-07T01:05:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXFACUPTOTAL-26SEP04AVECHE-7,KXFACUPTOTAL-26SEP04AVECHE,Will over 6.5 goals be scored?,,0.01,0.99,0.01,0.99,0.0,0.0,2026-09-07T00:45:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXEPLSPREAD-26SEP04IPSLFC-LFC4,KXEPLSPREAD-26SEP04IPSLFC,Liverpool wins by more than 3.5 goals?,,0.24,0.25,0.75,0.76,2874.38,0.0,2026-09-07T01:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXEKSTRAKLASASPREAD-26SEP04PGLKAT-PGL4,KXEKSTRAKLASASPREAD-26SEP04PGLKAT,Gliwice wins by more than 3.5 goals?,,0.09,0.11,0.89,0.91,0.0,0.0,2026-09-07T00:30:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXNCAAFSPREAD-26SEP05UCDUSD-USD9,KXNCAAFSPREAD-26SEP05UCDUSD,San Diego wins by over 8.5 points,,0.07,0.9,0.1,0.93,0.0,0.0,2026-09-08T02:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXNCAAFSPREAD-26SEP05UCDUSD-USD5,KXNCAAFSPREAD-26SEP05UCDUSD,San Diego wins by over 4.5 points,,0.07,0.13,0.87,0.93,0.0,0.0,2026-09-08T02:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXNCAAFSPREAD-26SEP05UCDUSD-USD2,KXNCAAFSPREAD-26SEP05UCDUSD,San Diego wins by over 1.5 points,,0.07,0.18,0.82,0.93,0.0,0.0,2026-09-08T02:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXNCAAFSPREAD-26SEP05UCDUSD-UCD8,KXNCAAFSPREAD-26SEP05UCDUSD,UC Davis wins by over 7.5 points,,0.07,0.93,0.07,0.93,0.0,0.0,2026-09-08T02:00:00Z,active,2026-09-04T19:38:15.660412+00:00
kalshi,KXNCAAFSPREAD-26SEP05UCDUSD-UCD40,KXNCAAFSPREAD-26SEP05UCDUSD,UC Davis wins by over 39.5 points,,0.07,0.9,0.1,0.93,0.0,0.0,2026-09-08T02:00:00Z,active,2026-09-04T19:38:15.660412+00:00
